영어	country	일본	o	0.5037
대통령	occupation	군인	o	0.5037
신도시	isPartOf	스포츠동아	o	0.5054
박근혜	position	대통령	o	0.5037
반줄	isPartOf	세레쿤다	x	0.4499
경향신문	country	대한민국	o	0.5033
현대_싼타페	isPartOf	경기도	x	0.1332
김여정	position	대한민국의_대통령경호실장	o	0.5037
플로리다_주	occupation	기자_(직업)	x	0.4449
수상	language	영어	o	0.5037
대한민국	genre	팝_록	o	0.5037
세종로	routeEnd	서울특별시	o	0.4831
서울특별시장	predecessor	세월호	o	0.5037
기독교	deathPlace	아르메니아	o	0.5037
선수	team	두산_베어스	x	0.3032
조선민주주의인민공화국_국방위원회	deathPlace	쿠알라룸푸르	x	0.4571
조용필	occupation	기자_(직업)	x	0.4237
노벨_물리학상	knownFor	핵무기	x	0.4271
손명순	position	대표	o	0.5037
대표	successor	세월호	o	0.5037
백작	isPartOf	프리울리	x	0.4398
달	country	일본	o	0.5037
커피	isPartOf	코카콜라	x	0.3742
에스페란토	country	헝가리	o	0.5037
한화_이글스	position	포수	o	0.5037
연천군	isPartOf	경기도	x	0.2441
토트넘_홋스퍼_FC	position	공격수	o	0.5037
손흥민	position	축구	o	0.5037
이원_(1962년)	isPartOf	경기도	x	0.1499
대표	location	여의도	o	0.5037
기독교	predecessor	한국	o	0.5037
노무현	position	총재	o	0.5037
지하철	location	종로구	o	0.4804
조선_선조	position	왕세자	o	0.5037
세종특별자치시	isPartOf	충청남도	x	0.2879
마해영	position	임창용	o	0.5037
삼성_라이온즈	isPartOf	대구광역시	o	0.4916
삼성바이오에피스	isPartOf	이사_(법인)	o	0.5037
시리얼	isPartOf	농심켈로그	o	0.5038
투수	occupation	선수	o	0.5037
대구광역시	isPartOf	달성군	x	0.4263
경기도	isPartOf	성균관대학교	o	0.4932
미술	occupation	작가	x	0.2543
새누리당	location	전라남도	o	0.4943
대한민국_국회	location	독일	x	0.3666
섬진강	order	개구리목	x	0.4655
공산주의	country	쿠바	o	0.5083
박찬욱	occupation	배우	x	0.4425
이사_(법인)	isPartOf	삼성바이오에피스	x	0.4529
동_(행정_구역)	isPartOf	서울특별시	o	0.4803
류현진	position	자유계약선수제도	x	0.4979
투수	team	한화_이글스	x	0.0403
민주사회주의	country	세르비아	o	0.5037
서울천동초등학교	isPartOf	강동구	x	0.3965
코엑스	isPartOf	태진아	o	0.4819
대통령	country	프랑스	x	0.4857
아산시	isPartOf	소정면	x	0.2964
미국	occupation	기자_(직업)	x	0.4604
브라질	occupation	정치가	o	0.5037
퀸시_역_(암트랙)	largestCity	시카고	o	0.5044
성덕댐로	isPartOf	안덕면_(서귀포시)	o	0.4879
쿠알라룸푸르	successor	김정일	x	0.4053
현대홈쇼핑	location	송파구	x	0.0573
아오모리_현	isPartOf	세이칸_터널	o	0.5043
에스페란토	country	불가리아	x	0.4741
곤여만국전도	genre	학문	o	0.5037
프랑스	position	미드필더	o	0.5037
대법원	type	컴퓨터	o	0.5037
공격수	country	독일	o	0.5037
고리치아	isPartOf	프리울리	x	0.4409
슬로보단_밀로셰비치	country	네덜란드	o	0.5098
천안시	isPartOf	위례산	o	0.4949
강레오	occupation	셰프	x	0.2966
김원봉	position	임시_정부	o	0.5037
에픽하이	country	미국	o	0.5058
강남구	type	신도시	o	0.5037
컬링	location	토론토	x	0.4563
대구광역시	team	삼성_라이온즈	x	0.2098
프랑스어	country	세이셸	o	0.5167
로마	isPartOf	세계농아인연맹	o	0.5038
서울종합운동장_야구장	isPartOf	최순실	x	0.4555
아랍어	isPartOf	라바트	o	0.4828
포수	team	두산_베어스	x	0.2997
송파구	isPartOf	현대홈쇼핑	o	0.5059
중국	leader	저우언라이	x	0.489
더불어민주당	isPartOf	세월호	o	0.4791
쾰른_대성당	location	빌뉴스	x	0.368
대통령	religion	불교	o	0.5036
북구_(포항시)	isPartOf	화원고등학교_(대구)	x	0.4629
자그레브	location	소피아	x	0.3795
이기택	position	러시아의_대통령	o	0.5037
셀추크	position	미드필더	o	0.5037
강경화	position	외무부	x	0.4591
성균관대학교	type	지하철	o	0.5037
세터_(배구)	isPartOf	김호철	x	0.0945
정세균	position	대한민국_국회	o	0.5037
아나돌루_에페스	country	터키	o	0.5037
김여정	position	부통령	o	0.5037
대한민국_관세청	isPartOf	러시아의_대통령	o	0.5389
북유럽	country	에스토니아	o	0.5037
김대중	party	신한국당	o	0.5037
쿠알라룸푸르	country	조선민주주의인민공화국	o	0.5037
달성군	isPartOf	북구_(포항시)	o	0.4994
스웨덴어	position	축구_선수	o	0.5037
대표	party	더불어민주당	o	0.5037
진도_(섬)	position	서울특별시장	x	0.4555
프랑스	language	에스페란토	x	0.4785
베이루트	isPartOf	로스앤젤레스	o	0.4981
배우	occupation	영화_감독	o	0.5037
김정일	occupation	영화배우	o	0.5037
동구_(대구광역시)	isPartOf	노무현	x	0.4564
노무현	predecessor	부산광역시	o	0.5037
강경화	party	국민의당	o	0.5037
루키우스_안나이우스_세네카	country	캐나다	o	0.5037
셰프	occupation	모델_(직업)	o	0.5037
네덜란드	position	공격수	o	0.5037
충청남도	isPartOf	태조산	x	0.4547
대한민국_국회	location	청와대	o	0.5037
이명박	position	대통령	o	0.5037
사회학	type	중앙일보	x	0.493
데브레첸	predecessor	석현준	o	0.5037
서울종합운동장_야구장	isPartOf	서울특별시	o	0.4897
한화_이글스	position	투수	o	0.5037
독일	position	미드필더	o	0.5037
삼성_애니콜	occupation	작곡가	o	0.5037
프랑스어	isPartOf	지로나	x	0.4064
아웃사이더_(가수)	occupation	작가	x	0.1397
대한제국_고종	title	한국	x	0.4208
송파구	isPartOf	경기도	x	0.2106
성거읍	isPartOf	태조산	o	0.5065
레바논	leader	세르지_탄키안	o	0.5036
셀윈_구	country	뉴질랜드	x	0.1974
동구_(대구광역시)	isPartOf	의회_의원	o	0.5039
경기도	isPartOf	부발읍	x	0.4451
경상북도	isPartOf	성덕댐로	o	0.4729
시장	isPartOf	단국대학교	o	0.5037
사도	religion	기독교	o	0.5037
대한민국	leader	김호철	x	0.4117
일본	location	달	o	0.4721
노무현	position	의회_의원	o	0.5037
양천구	isPartOf	목동	o	0.4979
퀸시	country	미국	o	0.5037
현대문학	occupation	작가	x	0.2204
공격수	country	네덜란드	o	0.51
K리그_클래식	position	공격수	o	0.5037
부산광역시	isPartOf	거제시	o	0.5056
경기도	isPartOf	성균관대역	o	0.5042
민주사회주의	language	세르비아어	o	0.504
박원순	location	전라남도	o	0.5037
하동군	isPartOf	두꺼비	o	0.5037
전라남도	position	의회_의원	o	0.5037
북구_(포항시)	isPartOf	달성군	x	0.441
조선민주주의인민공화국	location	평창군	x	0.429
최지만	occupation	선수	o	0.5037
한국GM	isPartOf	추미애	x	0.0238
종로구	isPartOf	홍은동	o	0.5065
공격수	position	송만덕	o	0.5037
성균관	isPartOf	성균관대학교	o	0.5056
지하철	isPartOf	성균관대학교	o	0.5036
분당구	isPartOf	송파구	x	0.2558
강원_FC	country	일본	o	0.5037
세월호	successor	박원순	x	0.4355
영어	country	타이	o	0.5038
천안시	isPartOf	흑성산	o	0.5001
토론토	isPartOf	컬링	x	0
회장	keyPerson	이사_(법인)	o	0.5037
조지아_(국가)	religion	기독교	o	0.5037
고등학교	isPartOf	박현선	o	0.4662
러시아의_대통령	position	롯데_자이언츠	o	0.5037
흑성산	isPartOf	충청남도	x	0.3294
안락동	isPartOf	온천천	o	0.5007
소노기_역	country	일본	o	0.5037
미드필더	language	프랑스어	o	0.5058
시흥시	isPartOf	소래산	x	0.4648
조선로동당_중앙위원회	leader	마이크_펜스	o	0.5036
리우데자네이루	country	캐나다	o	0.5037
김사니	isPartOf	세터_(배구)	o	0.4875
에페소스	location	셀추크	x	0.3347
쿠알라룸푸르	party	노동당_(영국)	o	0.5037
알스벤스칸	position	축구_선수	o	0.5037
작가	genre	현대문학	x	0.3649
세타트	isPartOf	마라케시	x	0.4011
공산주의	country	불가리아	x	0.4576
장지동	isPartOf	성남시	o	0.5044
미네소타_주	isPartOf	박병호_(1986년)	o	0.507
박병호_(1986년)	occupation	기자_(직업)	x	0.4321
가야금	country	일본	o	0.5037
독일	position	공격수	o	0.5037
원내대표	successor	세월호	o	0.5037
셀추크	isPartOf	에페소스	o	0.4809
남구_(울산광역시)	isPartOf	떡	x	0.3503
서대문구	isPartOf	종로구	o	0.4794
장안구	isPartOf	성균관대역	o	0.5043
축구_선수	position	미드필더	o	0.5037
문재인	country	프랑스	x	0.495
통일민주당	position	의회_의원	o	0.5037
북구_(포항시)	isPartOf	대구광역시	o	0.4746
김여정	education	일본	x	0.4232
미국	leader	임종석	o	0.5036
손나은	isPartOf	런닝맨	x	0.4153
오스트로네시아어족	languageFamily	차모로어	o	0.5037
베이루트	country	미국	o	0.5036
대한민국의_공정거래위원회_위원장	title	2018년_동계_올림픽	x	0.2852
오스트로네시아어족	languageFamily	사모아어	o	0.5037
에스페란토	location	불로뉴쉬르메르	x	0.396
분당구	isPartOf	장지동	o	0.474
로스앤젤레스	isPartOf	베이루트	o	0.4796
신태용	occupation	영화_감독	o	0.497
총리	successor	최고인민회의	x	0.4277
박원순	location	경기도	x	0.4426
김여정	position	총리	o	0.5037
런닝맨	occupation	배우	o	0.4838
공격수	position	지로나	o	0.5037
박원순	successor	세월호	o	0.5037
가창면	isPartOf	북구_(포항시)	o	0.4886
야코블레프	country	러시아	o	0.5037
충청남도	isPartOf	위례산	o	0.5064
롯데_자이언츠	position	강성우	o	0.715
할리우드	isPartOf	뉴욕	o	0.5022
페니_위드모어	country	영국	o	0.5037
패션_디자인	deathPlace	유럽	o	0.5037
사장	title	스포츠조선	x	0.4471
시내버스	isPartOf	북구_(포항시)	o	0.4958
정몽근	position	현대백화점그룹	o	0.5037
검단동_(인천)	isPartOf	시내버스	x	0.4426
백작	country	이탈리아	o	0.5037
서초구	isPartOf	신도시	o	0.502
조선_선조	successor	북인	x	0.3178
대한제국_고종	isPartOf	통제영학당	o	0.5045
공화당_(미국)	leader	도널드_트럼프	o	0.5036
동남구	isPartOf	위례산	o	0.5006
종로구	isPartOf	혜화역	o	0.4824
불곡산_(양주)	isPartOf	광주시_(경기도)	o	0.5073
옥자	country	미국	o	0.5037
리엔츠	country	이탈리아	o	0.5037
서상목	occupation	변호사	x	0.3392
의회_의원	location	전라남도	o	0.5037
강남구	isPartOf	용인시	x	0.4228
대학	occupation	교수	x	0.3929
한국	leader	최지만	x	0.3067
마해영	position	투수	o	0.5037
가곡	genre	가야금	o	0.5037
세바스티안_에릭손	position	알스벤스칸	o	0.5037
유엔	leader	문	o	0.5034
농심켈로그	occupation	모델_(직업)	o	0.5037
에이스	isPartOf	한국	o	0.5086
노동당_(영국)	leader	김정일	o	0.5033
대표	location	서울특별시	o	0.5037
크리스털_팰리스_FC	position	미드필더	o	0.5037
동남구	isPartOf	흑성산	o	0.5046
정치가	country	브라질	o	0.5037
토론토_블루제이스	title	최지만	x	0
정몽준	location	전라남도	o	0.5037
대한민국	isPartOf	성시경	o	0.5045
사업	type	지하철	o	0.5037
에픽하이	location	아시아	o	0.5037
충청남도	isPartOf	흑성산	o	0.5054
종로구	isPartOf	지하철	o	0.5043
부퍼탈	position	미드필더	o	0.5037
경상남도	isPartOf	두꺼비	o	0.4923
성재기_(활동가)	occupation	교수	x	0.4109
공산주의	deathPlace	일본	x	0.4634
조희대	position	러시아의_대통령	o	0.5037
의회_의원	predecessor	부산광역시	o	0.5037
한국	leader	더스틴_니퍼트	o	0.5036
마이크_펜스	position	대한민국의_공정거래위원회_위원장	o	0.5051
자그레브	country	쿠바	o	0.5079
피겨_스케이팅	title	동계_올림픽	x	0.427
스퀘어_(일본의_기업)	isPartOf	옥자	o	0.5037
세월호	party	더불어민주당	o	0.5037
서울종합운동장_야구장	isPartOf	회장	o	0.5048
김연아	country	러시아	o	0.5037
북면_(인제군)	isPartOf	흑성산	o	0.5045
카번데일	country	미국	o	0.5037
러시아	leader	아나스타스_미코얀	o	0.5034
조선민주주의인민공화국_국방위원회	country	말레이시아	o	0.5062
아사다_마오	position	김연아	o	0.5044
서초구	isPartOf	정부	x	0.2904
심판_(스포츠)	type	컴퓨터	o	0.5037
이원_(1962년)	isPartOf	성균관대학교	o	0.5058
나고야_시	country	미국	o	0.5037
롯데_자이언츠	isPartOf	서울특별시	o	0.4806
외국인	team	한화_이글스	x	0.1949
대한민국_관세청	isPartOf	최순실	x	0.4452
유고슬라비아	country	폴란드	o	0.5037
독일	leader	추미애	o	0.5168
샤를빌메지에르	country	프랑스	o	0.5036
송파구	isPartOf	분당구	o	0.4859
강화도	position	통제영학당	o	0.5037
셀윈_구	isPartOf	남섬	o	0.4707
왼손잡이	position	공격수	o	0.5037
대한민국	isPartOf	성공회대학교	o	0.5051
김영남	position	총리	o	0.5037
신월동_(서울)	isPartOf	목동	o	0.4867
상트페테르부르크	isPartOf	김연아	o	0.5114
박근혜	predecessor	이기택	o	0.5037
대한민국의_공정거래위원회_위원장	position	총리	o	0.5037
문	position	장관	o	0.5009
종로구	isPartOf	혜화동	x	0.4615
한국	team	뉴욕_양키스	x	0.3006
선수	position	투수	o	0.5037
베이징_시	state	자그레브	x	0.1666
대한민국_관세청	isPartOf	회장	o	0.5049
영화	occupation	영화_감독	o	0.4896
교량	country	헝가리	x	0.4488
대통령	country	유엔	o	0.5037
조선	isPartOf	성혜림	o	0.505
지로나	position	공격수	o	0.5037
영국	isPartOf	로스트	o	0.4945
음악	related	소년소녀_가요백서	o	0.5037
조희대	predecessor	박근혜	o	0.5037
솔로몬	position	바빌로니아	o	0.5037
소설	genre	현대문학	x	0.374
경덕왕	predecessor	성덕왕	o	0.5037
런닝맨	related	에이핑크	x	0.4133
판교신도시	isPartOf	분당신도시	o	0.4887
대한민국의_공정거래위원회_위원장	title	동계_올림픽	x	0.4153
토론토	position	야구_코치	o	0.5111
K리그_클래식	league	프리미어리그	x	0.4197
투수	position	마해영	o	0.5037
세이칸_터널	isPartOf	홋카이도	o	0.5043
통제영학당	position	강화도	x	0.4998
한국	leader	이대원_(배우)	o	0.5037
이영애	occupation	영화_감독	o	0.5037
부산광역시	isPartOf	망미역	x	0.432
영국	leader	소냐_왈거	o	0.5037
정보기술	type	회장	o	0.5037
뉴욕	isPartOf	옥자	o	0.5037
토트넘_홋스퍼_FC	league	K리그_클래식	o	0.4789
세르지_탄키안	country	미국	o	0.5037
지하철	isPartOf	성균관	x	0.4399
북구_(포항시)	isPartOf	가창면	o	0.4978
세르비아인	religion	세르비아_정교회	o	0.5037
시카고	isPartOf	카번데일	o	0.4829
대한민국	channel	문화방송	o	0.5037
동래구	isPartOf	안락동	o	0.5045
유엔_교육_과학_문화_기구	location	빌뉴스	x	0.4293
강경화	position	장관	o	0.5016
대한민국_관세청	isPartOf	박근혜	o	0.5063
한국	position	투수	o	0.5037
최고인민회의	leader	마이크_펜스	o	0.5036
아나돌루_에페스	country	카자흐스탄	o	0.505
달	country	스페인	o	0.5037
러시아의_대통령	position	이기택	o	0.5037
광진구	isPartOf	커피	o	0.4782
빌뉴스	isPartOf	유엔_교육_과학_문화_기구	o	0.4938
다윗	position	바빌로니아	o	0.5037
서울특별시	isPartOf	경향신문	o	0.5032
조선민주주의인민공화국	leader	성혜림	o	0.5037
대학	occupation	배우	x	0.4378
아바코_제도	language	영어	o	0.5037
이완구	successor	세월호	o	0.5037
이기택	predecessor	박근혜	o	0.5037
두산_베어스	position	내야수	o	0.5037
이정미	position	대한민국의_대통령	x	0.4996
김여정	party	조선로동당	o	0.5037
노무현	predecessor	김영삼	o	0.5037
이대원_(배우)	isPartOf	한국	o	0.4952
온천천	isPartOf	안락동	o	0.504
대통령	battle	보스니아_전쟁	x	0.4361
전라남도	position	서울특별시장	x	0.4577
강화도	type	해군	o	0.5037
영화	country	미국	o	0.5037
한국철도공사	routeEnd	정자역	o	0.4772
공격수	league	K리그_클래식	o	0.5247
박열	occupation	영화_감독	o	0.5037
넥센_히어로즈	isPartOf	SK_와이번스	o	0.4987
서울특별시	isPartOf	조용필	x	0.4557
햄프스티드	isPartOf	미국인	o	0.471
성공회대학교	type	신문	o	0.5037
대구광역시	position	투수	o	0.5037
에스페란토	deathPlace	자그레브	o	0.5037
아웃사이더_(가수)	genre	미술	x	0.4063
롯데그룹	keyPerson	이사_(법인)	o	0.5037
K리그_클래식	team	토트넘_홋스퍼_FC	x	0.3099
동구_(대구광역시)	party	통일민주당	o	0.5037
가창면	isPartOf	시내버스	x	0.4547
한국	country	일본	o	0.5037
미국	leader	마스카와_도시히데	o	0.5002
대통령	country	칠레	o	0.5037
스타벅스	location	이탈리아	x	0.4615
오스트로네시아어족	languageFamily	테툼어	o	0.5037
서울종합운동장_야구장	isPartOf	러시아의_대통령	o	0.5429
대한민국_국회	party	조선로동당	o	0.5037
이완구	isPartOf	세월호	x	0.4648
성균관대학교	isPartOf	성균관	x	0.4535
베이징_시	location	자그레브	x	0.442
최순실	position	삼성그룹	x	0.4966
외국인	team	두산_베어스	x	0.3054
새누리당	successor	세월호	o	0.5037
김연아	country	일본	o	0.5037
장관	predecessor	문	o	0.5037
백작	isPartOf	리엔츠	o	0.4952
대한민국_국회	isPartOf	국민연금공단	o	0.5061
사회학	country	대한민국	o	0.5031
송파구	isPartOf	판교신도시	x	0.3562
잉글랜드	position	공격수	o	0.5037
일본	isPartOf	성선임	o	0.4833
강남구	isPartOf	성수대교	o	0.4779
청도군	isPartOf	매전면	x	0.4626
진도_(섬)	party	새누리당	x	0.4309
더스틴_니퍼트	occupation	선수	o	0.5037
임창용	occupation	선수	o	0.5037
서북구	isPartOf	흑성산	o	0.5046
에스페란토	location	자그레브	x	0.4249
한국	leader	버락_오바마	o	0.5035
루키우스_안나이우스_세네카	isPartOf	온타리오_주	x	0.4245
러시아	leader	김연아	o	0.5035
이병철	education	숙명여자대학교	o	0.5037
장관	country	유엔	o	0.5037
러시아의_대통령	predecessor	이기택	o	0.5037
더불어민주당	successor	세월호	o	0.5037
가미이소_군	isPartOf	세이칸_터널	o	0.4929
판사	position	대한민국의_대통령	o	0.5025
로스앤젤레스	country	레바논	o	0.5037
투수	occupation	영화_감독	o	0.5037
에스페란토	country	쿠바	o	0.5068
평창군	title	동계_올림픽	x	0.4206
대한민국_관세청	isPartOf	롯데_자이언츠	x	0.4322
고등동_(성남시)	isPartOf	성남시	o	0.5041
로스앤젤레스	isPartOf	세르지_탄키안	x	0.4363
슬로보단_밀로셰비치	position	헤이그	o	0.5037
지구	isPartOf	교량	o	0.4846
강동구	isPartOf	서울천동초등학교	x	0.4321
대한민국_국회	isPartOf	추미애	x	0.021
기자_(직업)	position	대표	o	0.5037
리엔츠	isPartOf	프리울리	x	0.4521
용산구	isPartOf	조용필	o	0.465
에이핑크	related	런닝맨	o	0.5038
에스페란토	country	프랑스	o	0.5037
서북구	isPartOf	위례산	o	0.5053
브래드_피트	isPartOf	옥자	o	0.5037
한국철도공사	location	서울특별시	o	0.5037
김정일	position	대한민국의_공정거래위원회_위원장	o	0.5047
새누리당	predecessor	세월호	x	0.4688
대구광역시	isPartOf	화원고등학교_(대구)	x	0.448
노벨_물리학상	country	미국	o	0.5037
김여정	position	대한민국의_공정거래위원회_위원장	o	0.5052
이원_(1962년)	isPartOf	수원시	o	0.4938
갈라타사라이_SK_(축구)	language	터키어	o	0.5012
문	country	유엔	o	0.5037
에스토니아어	languageFamily	핀란드어	o	0.5037
차승원	isPartOf	주연_(동오)	o	0.4661
조양호	position	한진그룹	o	0.5037
월마트	location	뉴욕	x	0.3354
목동	isPartOf	신월동_(서울)	x	0.4256
성재기_(활동가)	education	서울대학교	x	0.3543
분당구	isPartOf	서울특별시	x	0.4558
참이슬	isPartOf	하이트진로	x	0.4044
박주선	position	대한민국의_국회의장	o	0.5037
대통령	battle	코소보_전쟁	o	0.5037
서북구	isPartOf	태조산	o	0.4953
우원식	position	한국GM	o	0.5037
칠레	leader	세바스티안_피녜라	o	0.5036
한국	country	영국	o	0.5037
두산_베어스	position	포수	o	0.5037
성공회대학교	isPartOf	중앙일보	x	0.3635
조희대	type	컴퓨터	o	0.5037
갈라타사라이_SK_(축구)	position	미드필더	o	0.5037
로스앤젤레스_다저스	isPartOf	류현진	x	0.4295
청도읍	isPartOf	매전면	x	0.4495
버락_오바마	country	일본	o	0.5037
안락동	isPartOf	동래구	x	0.4573
등_(식물)	language	영어	o	0.5037
손흥민	league	K리그_클래식	o	0.5233
두꺼비	isPartOf	하이트진로	x	0.4228
신당	leader	박주선	x	0
중화민국	isPartOf	캠프모바일	o	0.5038
전라남도	isPartOf	세지중학교	x	0.453
신문	isPartOf	성공회대학교	o	0.5048
소냐_왈거	isPartOf	페니_위드모어	x	0.432
조선_광해군	deathPlace	조선_선조	o	0.5037
시카고	largestCity	퀸시_역_(암트랙)	o	0.4994
기자_(직업)	occupation	용산구	o	0.4975
대한민국	leader	대한민국_농림수산식품부	o	0.5034
체코	capital	프라하_성	x	0.3218
세터_(배구)	largestCity	신영철_(배구인)	o	0.5037
바르나	country	유고슬라비아	o	0.5037
서상목	primeMinister	이회창	o	0.5037
김연아	country	아사다_마오	o	0.5037
맨해튼	location	도널드_트럼프	o	0.4944
포수	team	임수혁	x	0.3343
말레이시아	country	등_(식물)	o	0.5062
대통령	capital	파리_(프랑스)	o	0.5037
이탈리아	owner	스타벅스	o	0.5037
시인	relative	윤선도	x	0.4416
이탈리아	capital	고리치아	o	0.4974
세월호	party	박영선	x	0.3545
공산주의	capital	바르샤바	x	0.457
이재용_(기업인)	occupation	사업	x	0
바르나	country	공산주의	o	0.5037
신라	capital	성덕왕	x	0.0711
2018년_동계_올림픽	publisher	대한민국_국회	x	0.4648
투수	country	한국	o	0.5044
기독교	occupation	사도	o	0.4964
부산광역시	party	의회_의원	o	0.5037
프랑스어	languageFamily	세이셸_크리올	o	0.5037
최순실	occupation	회장	o	0.4989
코카콜라	product	커피	x	0.3322
더불어민주당	party	대표	o	0.5037
유승민_(정치인)	primeMinister	정세균	o	0.5037
군인	occupation	대통령	x	0.4357
대한민국_국회	primeMinister	박주선	o	0.5037
창녕군	routeEnd	성혜림	x	0.4675
소설	country	한국	o	0.5047
중국	capital	공산주의	x	0.4527
김교신	religion	한국	o	0.5037
대한민국	capital	성덕댐로	x	0.4146
불가리아	capital	유고슬라비아	x	0.4121
고리치아	country	백작	o	0.5104
대한민국_국회	party	대한민국의_대통령경호실장	o	0.5037
보스니아_전쟁	commander	대통령	o	0.5037
전라남도	commander	정몽준	o	0.4922
성_비토_대성당	location	프라하_성	o	0.493
두산_베어스	affiliation	외국인	x	0.2514
일본	commander	공산주의	o	0.5037
기독교	largestCity	조지아_(국가)	o	0.5037
부퍼탈	country	축구_선수	o	0.5037
토론토	country	루키우스_안나이우스_세네카	o	0.512
SK_와이번스	director	염경엽	x	0.4225
모델_(직업)	product	셰프	x	0.3976
한국	country	대통령	o	0.5037
공산주의	capital	베이징_시	o	0.4767
뮌헨	largestCity	위구르족	o	0.5037
명나라	capital	곤여만국전도	o	0.4819
부다페스트	country	헝가리어	o	0.5037
일본	capital	김연아	x	0.3641
정부	capital	서울특별시	o	0.5037
정치가	country	미셰우_테메르	o	0.5008
여의도	location	대표	o	0.5037
통일민주당	party	동구_(대구광역시)	o	0.5037
정부	product	항공기	x	0
대서양	location	오대호	o	0.5037
조선로동당	party	2018년_동계_올림픽	o	0.5037
이탈리아	capital	리엔츠	x	0.2786
정세균	primeMinister	박주선	o	0.5037
해군	commander	코렐	o	0.5037
영국	capital	햄프스티드	x	0.4492
황진이	occupation	사대부	x	0.4201
사장	affiliation	포스코에너지	x	0.3566
감비아	capital	세레쿤다	x	0.4091
영국	capital	강화도	x	0.4243
이회창	primeMinister	김대중	o	0.5037
전_(불교)	party	우원식	o	0.5037
대한민국	leader	신영철_(배구인)	o	0.5036
한국	capital	런던	x	0.435
외무부	leader	강경화	o	0.5037
갈라타사라이_SK_(축구)	largestCity	셀추크	o	0.5113
일본	capital	상트페테르부르크	x	0.4499
네팔	capital	히말라야_산맥	x	0.3853
영화	largestCity	브래드_피트	o	0.5037
마라케시	country	아랍어	o	0.5037
퀸시	largestCity	유니언_역_(시카고)	o	0.5042
서울특별시	routeEnd	한국철도공사	o	0.5037
이준익	commander	박열	o	0.5037
사대부	parent	황진이	o	0.5037
전라남도	president	정몽준	x	0
불교	occupation	대통령	x	0.4382
유고슬라비아	capital	소피아	x	0.4309
우원식	religion	전_(불교)	o	0.5036
배우	occupation	친절한_금자씨	o	0.5037
셀추크	largestCity	갈라타사라이_SK_(축구)	o	0.5062
변호사	occupation	의원	x	0.4678
4성_장군	deathPlace	산소	o	0.5037
뉴욕	location	도널드_트럼프	o	0.4902
일본	capital	경복궁	x	0.3981
조선민주주의인민공화국	capital	한반도	o	0.4747
소피아	country	공산주의	o	0.5037
대한제국_고종	country	대한민국_해군사관학교	o	0.5037
코엑스	location	가수	x	0.3538
스포츠동아	largestCity	덴마크_축구_국가대표팀	x	0.434
대한민국_해군사관학교	country	대한제국_고종	o	0.5037
생명공학기술	developer	마이크로소프트	x	0.3703
미국	product	커피	x	0.3938
영창대군	occupation	왕비	x	0.3835
아르메니아	occupation	사도	o	0.4796
변호사	relative	서상목	x	0.4851
문화청_미디어_예술제	location	국립신미술관	x	0.4501
소호_(맨해튼)	location	도널드_트럼프	o	0.4825
스웨덴어	largestCity	IFK_예테보리	x	0.4135
스위스	leader	장관	o	0.5034
쿠바	capital	유고슬라비아	x	0.3816
말레이시아	leader	조선민주주의인민공화국_국방위원회	o	0.5006
네팔	leader	4성_장군	o	0.5037
총재	primeMinister	노무현	x	0.3373
조선_선조	child	영창대군	o	0.5037
의회_의원	president	노무현	o	0.4845
SK_와이번스	affiliation	수번뇌	x	0.4837
육영수	occupation	대통령	x	0.4244
한화_이글스	largestCity	외국인	o	0.5037
이스라엘	commander	예수	o	0.5037
하이트진로	product	두꺼비	x	0
의원	primeMinister	이회창	o	0.5037
아시아	division	에픽하이	o	0.5145
노동당_(영국)	leader	조선민주주의인민공화국_국방위원회	x	0.4825
경덕왕	spouse	성주_배씨	x	0.1492
서울종합운동장_야구장	tenant	박근혜	o	0.5037
헌법재판소	primeMinister	박한철	o	0.5037
공산주의	capital	자그레브	x	0.4231
왕비	spouse	조선_선조	x	0.325
대한민국의_대통령경호실장	party	대한민국의_공정거래위원회_위원장	o	0.5037
진도_(섬)	commander	정몽준	o	0.4955
퀸시_역_(암트랙)	largestCity	일리노이_주	o	0.5039
조선로동당	headquarter	대한민국_국회	x	0.2298
현대삼호중공업	routeEnd	현대중공업	o	0.4984
알스벤스칸	country	세바스티안_에릭손	o	0.5037
현대중공업	routeEnd	현대삼호중공업	x	0.4466
유고슬라비아	capital	바르샤바	x	0.4365
중국	capital	유고슬라비아	x	0.3985
기자_(직업)	occupation	대통령	x	0.4625
서울특별시	location	대표	o	0.5037
의회_의원	party	동구_(대구광역시)	o	0.5037
대한민국_축구_국가대표팀	team	세미흐_카야	x	0.131
에스페란토	capital	부다페스트	o	0.5037
자동차	product	메르세데스-벤츠_S_클래스	x	0.1918
YG_엔터테인먼트	spouse	타블로	x	0.3769
터키	leader	아나돌루_에페스	o	0.5035
에스페란토	capital	아바나	o	0.4974
헝가리	capital	유고슬라비아	x	0.395
세르비아	country	아나돌루_에페스	o	0.5042
유고슬라비아	country	중국	o	0.5037
공산주의	capital	소피아	x	0.454
플로리다_주	capital	박병호_(1986년)	x	0.3845
사대부	commander	황진이	x	0.2494
신분당선	routeEnd	전기_동력분산식_열차	o	0.5037
베이징_시	country	유고슬라비아	o	0.5043
불로뉴쉬르메르	country	에스페란토	o	0.5046
의인왕후	child	왕세자	o	0.5081
리투아니아	capital	쾰른_대성당	x	0.4501
영창대군	party	북인	x	0.4081
